,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
11782,3,3,7,8,5,10,6,1,2,8,7,4,5,8,5,1,2,3,5,3,21 to 35,Male,57.054673721340386
11783,3,4,5,8,5,10,6,1,2,8,6,4,5,8,5,1,2,5,4,2,21 to 35,Male,54.55614344503233
11784,2,4,2,3,3,6,1,3,1,9,0,5,1,6,9,3,1,3,0,2,51 or more,Male,35.00881834215168
11785,4,4,0,6,2,10,2,0,1,7,1,8,5,7,0,2,1,2,6,10,Less than 20,Male,51.73427395649617
11786,4,3,8,10,10,10,10,5,2,9,10,4,3,7,0,1,2,8,2,10,51 or more,Female,75.48500881834212
11787,5,3,3,6,4,5,5,3,2,6,2,8,0,8,3,2,2,2,1,8,36 to 50,Male,51.293356848912396
11788,5,3,6,6,10,10,4,5,1,6,2,10,5,7,1,1,2,8,6,10,21 to 35,Male,75.83774250440915
11789,1,5,1,8,5,1,2,0,2,3,2,1,0,10,0,6,2,1,2,10,51 or more,Female,35.50852439741327
11790,1,5,1,5,0,2,0,0,1,0,1,1,0,6,0,1,1,0,0,0,36 to 50,Male,22.780717225161666
11791,5,4,10,9,9,10,3,1,1,8,4,5,4,7,7,4,2,6,4,4,36 to 50,Male,62.55144032921809
11792,1,5,4,10,10,10,3,2,1,5,6,10,2,7,0,10,2,10,5,6,21 to 35,Male,61.84597295708405
11793,3,5,2,5,10,10,7,3,2,10,4,10,5,7,5,0,2,7,5,10,51 or more,Male,64.3445032333921
11794,1,4,3,4,2,2,1,1,1,2,2,6,3,6,0,5,2,4,2,3,36 to 50,Female,40.0646678424456
11795,1,5,5,2,2,3,3,5,2,2,2,2,1,5,0,10,1,3,1,10,36 to 50,Male,30.77601410934745
11796,2,3,7,5,8,10,5,1,2,5,3,10,7,6,0,1,2,5,1,8,51 or more,Female,59.28865373309819
11797,1,4,5,2,6,3,4,5,2,7,5,2,0,8,3,8,2,10,2,5,36 to 50,Male,45.44385655496767
11798,2,2,2,4,4,5,2,1,2,0,4,4,2,7,6,0,2,5,1,6,21 to 35,Female,40.50558495002938
11799,4,3,10,3,0,10,3,2,1,7,2,5,5,7,0,2,2,2,1,7,Less than 20,Female,57.554379776601984
11800,1,4,5,1,3,10,3,3,2,3,2,3,1,6,0,3,2,3,1,10,36 to 50,Female,43.386243386243386
11801,4,4,10,4,5,10,2,1,1,8,2,5,2,8,0,2,2,10,3,10,21 to 35,Female,64.10934744268077
11802,4,2,1,6,1,5,3,0,1,5,3,8,2,7,0,1,1,7,2,5,Less than 20,Male,48.736037624926496
11803,5,4,9,7,5,8,4,0,1,7,2,4,5,7,0,4,2,6,5,7,36 to 50,Female,61.49323927101705
11804,3,1,5,10,10,10,0,5,2,7,3,4,5,7,0,0,2,10,1,8,36 to 50,Male,66.49029982363317
11805,3,3,8,3,10,7,10,5,1,7,8,1,10,7,3,5,2,10,7,7,36 to 50,Female,72.81011169900059
11806,3,3,3,3,10,10,10,5,1,7,8,1,10,7,3,7,2,10,10,7,36 to 50,Male,72.31040564373896
11807,2,4,1,3,5,2,6,1,1,1,2,2,3,6,0,2,1,10,1,7,36 to 50,Female,41.828336272780696
11808,2,3,9,6,4,8,1,4,1,6,0,10,7,9,0,2,2,3,0,5,36 to 50,Female,60.96413874191651
11809,1,3,0,3,10,2,3,4,1,0,0,1,3,7,0,2,2,1,1,5,Less than 20,Male,43.32745443856554
11810,2,1,2,4,3,1,3,1,2,2,1,1,1,6,2,5,2,1,2,1,51 or more,Female,31.775426219870667
11811,1,3,0,4,2,8,1,1,2,4,5,2,2,7,0,1,2,3,2,2,21 to 35,Female,38.88888888888887
11812,1,4,5,5,5,10,2,2,1,8,4,4,3,7,2,1,2,10,5,7,21 to 35,Female,59.4944150499706
11813,4,3,10,5,8,8,4,5,2,3,2,3,5,8,0,1,2,10,2,5,51 or more,Female,61.49323927101705
11814,2,4,3,2,4,10,5,2,2,4,2,2,2,6,7,4,2,3,2,5,21 to 35,Female,38.83009994121105
11815,3,4,10,3,10,5,4,5,1,5,2,10,3,8,10,1,1,3,3,4,21 to 35,Male,53.40975896531452
11816,1,5,5,4,6,10,10,5,1,7,5,10,8,5,5,1,1,10,2,10,21 to 35,Female,63.72721928277482
11817,3,2,8,5,10,10,4,3,2,7,5,10,10,7,5,0,2,10,4,5,21 to 35,Male,68.84185773074663
11818,5,4,1,1,3,3,1,3,1,4,10,5,5,9,8,2,1,2,8,3,21 to 35,Female,46.178718400940625
11819,2,5,2,2,0,5,2,0,2,4,2,1,1,5,7,10,2,4,3,1,21 to 35,Female,23.721340388007064
11820,2,4,4,1,1,5,2,1,1,1,1,10,0,8,0,1,2,1,1,2,21 to 35,Male,41.91651969429747
11821,4,3,10,10,10,10,1,5,2,8,1,8,2,9,5,4,2,2,3,4,21 to 35,Female,60.34685479129921
11822,4,4,3,6,10,10,0,3,1,6,3,8,0,6,6,5,2,7,0,2,51 or more,Female,52.674897119341566
11823,4,4,4,6,6,10,2,2,1,6,2,9,0,6,6,8,2,3,0,2,51 or more,Male,47.73662551440328
11824,5,2,8,1,4,3,3,5,1,6,4,7,5,6,10,0,2,10,2,10,51 or more,Female,62.11052322163431
11825,2,2,8,2,3,3,4,1,1,5,2,10,2,7,0,0,1,6,3,7,21 to 35,Male,51.85185185185184
11826,2,1,7,3,3,3,3,2,1,5,4,6,4,7,0,3,2,5,3,8,21 to 35,Female,56.613756613756614
11827,5,2,10,10,5,10,4,4,1,5,5,5,5,7,5,1,2,9,8,5,21 to 35,Female,72.5455614344503
11828,3,3,10,7,7,7,5,2,1,7,10,6,6,7,8,1,2,8,10,3,36 to 50,Male,68.60670194003525
11829,4,3,10,6,5,10,3,5,1,5,4,2,3,7,0,3,2,3,6,4,21 to 35,Female,62.87477954144619
11830,1,1,4,0,1,3,4,0,1,3,2,8,1,7,0,7,2,2,2,5,21 to 35,Female,42.239858906525576
11831,5,3,5,8,3,5,4,3,2,5,5,6,3,8,0,3,2,2,3,3,36 to 50,Female,53.17460317460316
11832,3,4,8,7,5,10,2,1,1,3,1,7,5,6,7,2,2,10,1,3,21 to 35,Female,54.11522633744856
11833,5,3,5,8,3,5,4,3,2,5,5,6,3,8,0,3,2,2,3,3,36 to 50,Female,53.17460317460316
11834,3,2,5,6,10,10,2,3,2,8,2,2,2,7,0,3,2,5,4,2,21 to 35,Female,54.37977660199882
11835,0,3,6,1,3,5,2,2,2,4,1,5,8,6,5,2,2,5,6,7,36 to 50,Male,44.50323339212227
11836,1,3,6,5,2,5,1,1,2,5,2,1,10,6,8,2,2,3,8,10,21 to 35,Male,45.26748971193415
11837,0,1,4,6,8,4,4,0,1,8,5,6,5,8,0,0,2,10,8,10,36 to 50,Female,66.66666666666664
11838,5,1,7,5,7,4,6,3,1,8,2,10,2,7,1,2,2,5,3,10,36 to 50,Male,68.342151675485
11839,5,3,10,7,10,10,9,3,2,8,8,6,10,6,5,2,2,10,10,10,51 or more,Female,78.04232804232804
11840,2,3,5,10,2,10,1,1,2,7,1,10,3,7,10,1,2,10,6,7,21 to 35,Male,53.850676072898295
11841,3,4,5,0,2,1,2,3,1,5,2,5,1,6,0,1,2,2,1,10,51 or more,Male,47.00176366843032
11842,3,4,5,0,1,0,2,3,1,5,1,6,1,6,0,1,2,1,2,10,51 or more,Male,46.06114050558496
11843,4,3,10,10,10,6,2,5,1,4,1,8,3,7,0,1,2,5,4,3,21 to 35,Female,66.7254556143445
11844,2,4,4,3,3,7,3,2,1,7,3,5,2,7,7,5,1,6,1,7,21 to 35,Male,42.563198118753654
11845,2,5,2,3,2,5,2,0,2,2,0,7,0,6,0,1,2,4,1,5,36 to 50,Male,35.62610229276897
11846,4,1,10,4,1,5,3,2,1,6,2,8,10,7,0,5,2,5,1,1,36 to 50,Male,58.73015873015871
11847,3,0,4,0,1,1,1,2,1,3,2,7,1,9,1,6,1,2,2,8,21 to 35,Male,41.798941798941804
11848,4,2,2,6,5,8,5,5,2,8,2,8,6,7,10,0,2,2,2,10,51 or more,Female,57.231040564373906
11849,4,0,10,5,7,3,2,3,1,7,1,6,1,8,0,0,2,2,4,9,21 to 35,Female,64.16813639035858
11850,3,2,4,6,10,8,4,5,1,5,3,3,6,8,0,1,2,10,3,7,51 or more,Male,68.4891240446796
11851,3,2,7,6,4,4,3,5,2,4,0,10,0,8,2,4,2,3,1,2,36 to 50,Female,48.91240446796001
11852,5,1,10,10,10,10,5,5,1,9,6,6,10,8,0,0,1,5,3,10,51 or more,Female,79.65902410346854
11853,5,4,10,1,0,1,2,2,1,3,2,4,0,9,0,10,2,5,1,10,51 or more,Female,46.6196355085244
11854,2,1,10,7,5,10,6,5,2,4,4,4,2,7,2,2,2,10,8,2,21 to 35,Female,62.99235743680186
11855,2,4,8,3,10,10,5,5,2,5,3,8,4,6,1,4,1,3,4,7,21 to 35,Female,53.17460317460316
11856,5,2,10,5,8,4,4,5,1,7,3,9,7,7,0,6,2,5,3,10,36 to 50,Female,70.7818930041152
11857,2,3,6,10,7,10,3,5,1,5,1,5,2,6,7,2,2,3,1,8,21 to 35,Female,57.49559082892416
11858,4,3,10,6,8,10,5,5,2,4,3,5,3,7,0,3,2,4,9,10,51 or more,Female,66.0493827160494
11859,4,5,9,3,4,7,3,1,1,8,2,9,1,7,10,0,2,7,0,7,51 or more,Female,53.29218106995883
11860,5,3,4,10,10,7,7,5,1,5,3,6,6,9,0,3,2,8,8,7,36 to 50,Female,75.22045855379187
11861,5,2,3,10,8,10,5,5,2,9,8,10,10,6,1,2,1,10,10,10,51 or more,Male,75.77895355673131
11862,2,1,3,3,7,4,2,5,2,8,1,3,0,8,0,5,2,4,1,1,51 or more,Female,45.502645502645485
11863,3,3,5,6,6,8,3,3,2,7,3,6,10,7,2,1,2,3,2,2,21 to 35,Male,55.11463844797178
11864,3,3,5,6,6,8,3,3,2,7,3,6,10,7,2,1,2,3,2,2,21 to 35,Male,55.11463844797178
11865,1,4,0,7,5,3,2,1,2,5,4,1,8,6,0,8,1,1,6,2,21 to 35,Male,33.27454438565551
11866,4,4,5,4,8,3,2,5,2,6,5,4,5,6,3,2,2,5,1,3,51 or more,Female,50.44091710758377
11867,3,3,7,2,3,3,5,5,2,5,4,6,2,5,3,3,2,1,2,10,36 to 50,Male,49.00058788947679
11868,1,3,2,4,6,3,1,3,1,9,1,9,1,6,0,7,1,3,0,1,36 to 50,Female,40.241034685479114
11869,0,3,8,4,5,3,2,2,1,3,3,5,1,8,0,2,2,4,3,6,21 to 35,Female,50.117577895355666
11870,1,5,1,4,10,7,2,3,1,7,1,5,0,6,10,10,1,4,3,7,21 to 35,Female,37.007642563198104
11871,4,2,9,4,8,3,4,2,2,6,1,4,5,7,0,4,2,10,1,10,51 or more,Female,57.49559082892416
11872,4,0,10,4,3,4,8,0,2,3,2,6,8,9,0,3,2,9,5,8,36 to 50,Male,61.72839506172839
11873,3,3,8,4,4,2,2,1,2,3,4,3,3,6,2,4,1,2,2,5,36 to 50,Female,36.39035861258081
11874,5,2,10,1,6,3,4,2,1,3,3,7,10,8,0,1,1,5,5,10,21 to 35,Female,61.72839506172839
11875,2,5,0,2,10,10,2,3,1,6,3,4,1,6,9,3,2,6,1,4,36 to 50,Female,45.94356261022926
11876,3,2,10,8,7,10,6,5,2,10,8,10,8,7,0,2,2,6,7,10,21 to 35,Male,78.33627278071722
11877,2,2,3,4,10,3,4,5,2,2,5,1,4,8,10,2,2,2,4,3,51 or more,Female,44.88536155202822
11878,5,2,2,5,4,3,4,2,1,7,5,5,0,8,3,1,2,10,2,10,36 to 50,Female,60.11169900058788
11879,2,1,4,5,1,5,3,2,1,6,2,4,3,7,0,1,2,2,6,7,21 to 35,Male,54.497354497354486
11880,5,2,7,3,3,10,2,0,1,3,4,7,10,8,0,2,2,10,0,10,51 or more,Male,65.22633744855966
11881,4,3,4,8,7,5,7,5,2,7,3,7,5,6,10,4,2,10,10,10,21 to 35,Male,63.10993533215756
11882,5,2,10,10,10,10,10,5,1,9,10,10,10,8,10,0,2,10,10,10,21 to 35,Male,91.38741916519693
11883,2,5,10,10,10,10,5,5,2,8,4,1,10,6,0,5,2,10,5,2,Less than 20,Female,64.25631981187536
11884,5,1,8,6,7,6,3,5,1,8,7,8,3,8,0,0,2,7,3,8,51 or more,Female,74.7795414462081
11885,4,3,4,3,4,10,5,5,2,7,5,7,2,6,5,3,1,4,7,7,21 to 35,Female,52.11640211640209
11886,5,4,1,7,3,10,2,1,1,8,6,8,5,8,10,0,2,5,1,1,21 to 35,Male,54.29159318048208
11887,3,5,5,5,5,6,3,1,1,5,6,7,5,7,5,3,1,3,2,6,21 to 35,Female,47.17813051146384
11888,4,5,7,3,10,10,6,3,2,7,3,1,10,6,4,1,2,10,3,4,21 to 35,Female,58.75955320399764
11889,3,2,6,4,4,7,3,5,1,7,5,9,4,7,5,2,1,8,5,7,21 to 35,Female,60.288065843621396
11890,1,3,2,5,10,10,3,1,2,10,2,5,2,8,3,2,2,3,2,6,21 to 35,Female,50.117577895355666
11891,1,5,1,3,2,1,4,3,2,0,4,7,1,5,1,4,2,5,0,0,21 to 35,Male,32.569077013521444
11892,5,2,10,10,10,5,10,5,1,10,5,7,10,6,0,0,2,10,5,10,51 or more,Female,86.59611992945325
11893,1,5,4,5,1,1,1,0,1,0,1,8,0,6,0,5,2,1,0,9,21 to 35,Male,36.68430335097
11894,3,2,10,5,2,10,6,3,1,8,5,5,3,7,10,1,1,10,3,6,Less than 20,Male,58.0540858318636
11895,3,2,10,4,4,5,2,5,2,5,2,8,5,6,0,0,2,0,0,2,51 or more,Female,52.175191064079954
11896,3,2,7,7,5,7,4,0,1,8,6,5,3,6,0,1,1,6,3,6,21 to 35,Female,56.49617871840095
11897,1,3,0,1,1,1,0,1,1,9,2,2,0,9,10,9,2,4,0,7,36 to 50,Female,32.010582010582
11898,5,1,10,6,8,5,5,3,1,0,1,5,0,8,0,1,2,7,3,7,51 or more,Female,63.609641387419146
11899,2,5,0,5,9,4,10,0,1,0,2,8,0,8,0,10,1,1,1,10,36 to 50,Female,40.79952968841856
11900,4,2,10,10,5,10,4,1,1,7,5,8,5,6,2,2,2,4,8,8,21 to 35,Male,70.66431510875954
11901,1,4,0,5,5,10,6,5,2,5,0,10,2,7,0,3,2,5,1,2,36 to 50,Male,49.35332157554379
11902,2,1,7,3,5,10,2,2,1,8,2,10,2,7,0,1,2,7,3,8,51 or more,Male,64.3445032333921
11903,4,3,2,2,2,4,2,0,1,6,1,9,1,8,0,2,2,5,1,3,36 to 50,Male,47.854203409758945
11904,3,2,3,8,4,10,5,0,1,7,3,7,10,8,0,1,2,10,4,10,21 to 35,Male,69.72369194591417
11905,1,3,4,1,0,1,1,1,1,0,2,7,0,5,0,3,2,4,1,5,51 or more,Male,37.56613756613755
11906,1,0,0,3,5,3,3,5,2,3,2,1,8,7,0,0,1,6,9,10,36 to 50,Male,50.32333921222811
11907,1,3,3,9,3,1,5,2,2,8,2,4,4,6,10,0,1,5,0,6,Less than 20,Female,37.44855967078188
11908,3,3,2,10,4,10,5,4,2,8,6,7,4,7,5,4,2,8,2,10,51 or more,Female,60.67019400352732
11909,1,4,9,4,10,10,7,3,2,8,5,2,5,7,7,3,2,6,8,3,51 or more,Male,56.37860082304525
11910,1,1,6,9,5,3,5,5,1,6,2,5,6,6,1,1,2,10,2,4,Less than 20,Male,62.99235743680186
11911,3,2,10,3,5,7,5,5,1,8,3,5,1,8,0,1,1,10,4,8,Less than 20,Female,63.609641387419146
11912,5,4,5,4,2,10,4,0,1,7,2,10,0,7,4,2,2,4,2,10,21 to 35,Male,56.34920634920636
11913,2,3,5,5,5,10,2,1,1,4,3,10,5,5,6,1,1,0,2,7,36 to 50,Male,47.73662551440328
11914,3,1,8,5,10,10,7,2,1,9,7,6,3,8,0,1,2,10,9,10,36 to 50,Female,79.15931804820691
11915,3,1,8,5,10,10,7,2,1,9,7,6,3,8,0,1,2,10,8,10,36 to 50,Female,78.65961199294532
11916,5,3,1,10,10,6,1,1,1,7,1,5,9,5,2,1,2,5,1,6,51 or more,Female,59.43562610229277
11917,2,5,2,3,3,2,2,1,1,9,3,7,10,8,8,7,2,5,6,6,51 or more,Female,48.236331569664905
11918,3,3,6,7,8,8,2,5,2,6,4,10,2,7,0,4,2,10,3,10,51 or more,Male,64.3445032333921
11919,1,3,5,3,7,10,3,3,1,10,2,3,0,7,0,1,1,3,8,10,36 to 50,Female,55.43797766019988
11920,4,5,10,3,5,10,0,2,1,3,4,7,1,7,3,1,1,10,1,5,21 to 35,Female,51.67548500881832
11921,5,5,5,5,10,10,5,5,2,10,3,6,3,7,0,0,2,10,2,0,21 to 35,Female,62.610229276895936
11922,4,3,1,4,8,3,3,5,2,4,1,7,0,5,0,0,2,5,2,3,51 or more,Female,48.55967078189301
11923,2,3,10,6,2,4,1,2,1,7,0,5,2,7,1,5,2,4,1,5,21 to 35,Female,49.55908289241623
11924,4,3,2,10,6,10,5,2,1,5,5,5,10,8,4,2,2,4,7,3,21 to 35,Female,64.60905349794237
11925,4,0,2,10,10,5,5,1,1,8,2,8,0,8,3,1,2,3,0,7,36 to 50,Female,61.78718400940624
11926,2,0,3,0,10,10,10,5,1,9,0,10,10,8,0,0,2,1,10,10,Less than 20,Male,77.39564961787183
11927,3,3,6,7,8,8,2,5,2,6,4,10,2,7,0,4,2,10,3,10,51 or more,Male,64.3445032333921
11928,2,2,7,6,6,6,5,1,1,7,5,5,4,6,3,2,1,8,2,8,21 to 35,Female,55.4967666078777
11929,3,2,10,10,6,7,4,2,2,7,6,10,5,6,0,4,2,10,5,5,21 to 35,Female,66.28453850676071
11930,3,3,10,10,9,10,5,2,2,4,7,10,4,6,0,4,2,6,5,5,21 to 35,Female,65.2851263962375
11931,2,5,2,3,2,10,2,2,1,5,4,10,4,6,8,5,1,1,4,4,21 to 35,Female,40.79952968841856
11932,2,3,4,6,10,6,8,1,1,5,4,7,5,5,10,2,1,10,3,4,21 to 35,Male,52.05761316872428
11933,2,3,4,6,10,6,8,1,1,5,4,7,5,5,10,2,1,10,3,4,21 to 35,Male,52.05761316872428
11934,3,3,5,6,10,8,10,1,1,6,3,7,5,5,10,3,1,10,3,3,21 to 35,Female,54.55614344503233
11935,5,5,2,10,10,10,2,5,1,3,1,10,1,7,5,4,2,3,4,5,21 to 35,Female,59.347442680776
11936,3,2,5,5,6,3,5,4,1,8,6,7,5,7,8,1,2,5,5,4,21 to 35,Male,60.67019400352732
11937,2,2,6,8,7,8,6,3,1,8,6,4,5,7,5,0,2,10,4,4,21 to 35,Female,66.49029982363317
11938,2,2,7,8,7,7,8,3,1,8,7,4,5,7,4,0,2,10,4,4,21 to 35,Female,68.4891240446796
11939,5,1,10,10,10,10,0,2,2,9,5,6,5,8,0,4,1,10,6,7,21 to 35,Female,66.66666666666664
11940,2,1,5,10,8,7,2,1,1,7,2,10,4,8,0,3,2,9,2,7,21 to 35,Female,65.9024103468548
11941,1,3,1,2,4,3,2,0,1,4,2,8,2,6,6,1,2,2,0,1,Less than 20,Female,37.68371546149325
11942,1,3,0,2,2,1,1,0,1,5,2,8,2,6,6,1,2,2,0,1,Less than 20,Female,35.18518518518519
11943,2,2,1,10,10,10,2,1,2,6,2,7,1,7,10,2,1,4,3,10,21 to 35,Female,46.178718400940625
11944,2,5,8,4,5,4,8,5,1,9,8,8,3,6,7,2,1,10,8,4,21 to 35,Female,59.67078189300411
11945,2,5,7,4,5,4,7,5,1,8,7,8,3,6,7,2,1,10,7,4,21 to 35,Female,57.17225161669606
11946,1,3,10,3,6,3,1,5,2,3,1,3,0,5,0,2,1,4,0,0,21 to 35,Male,35.831863609641374
11947,1,3,10,3,6,3,1,5,2,3,1,3,0,5,0,2,1,4,0,0,21 to 35,Male,35.831863609641374
11948,1,3,10,3,1,3,1,5,2,3,1,3,0,5,0,2,1,4,0,1,21 to 35,Male,33.83303938859495
11949,5,5,2,3,4,3,4,2,2,7,3,10,5,6,10,3,1,9,2,0,21 to 35,Female,39.30041152263375
11950,2,3,0,5,2,4,3,3,1,5,4,3,4,6,0,6,1,1,5,4,21 to 35,Male,41.387419165196924
11951,2,3,5,10,10,10,3,5,1,7,5,6,3,6,0,1,2,10,5,2,51 or more,Female,69.04761904761904
11952,5,1,7,7,3,10,2,2,1,7,1,4,4,7,0,2,2,3,2,9,Less than 20,Female,62.49265138154026
11953,4,5,3,6,2,3,0,1,1,5,0,1,2,6,0,8,1,5,0,1,21 to 35,Female,32.27513227513226
11954,2,3,1,3,3,2,1,0,2,2,1,1,1,6,4,3,1,4,0,1,51 or more,Male,22.780717225161666
11955,1,3,6,8,10,6,7,5,2,8,6,6,2,6,7,1,2,10,8,5,21 to 35,Male,62.55144032921809
11956,5,2,2,4,6,9,9,1,2,7,4,1,10,8,0,1,1,3,1,6,36 to 50,Female,52.88065843621398
11957,3,2,4,7,10,5,2,5,1,8,3,7,3,7,8,2,2,3,2,9,51 or more,Female,60.67019400352732
11958,3,1,6,4,8,3,2,3,2,10,2,10,10,7,0,1,2,6,1,10,51 or more,Female,63.84479717813052
11959,1,2,2,5,1,10,3,2,1,5,1,1,8,6,8,3,2,3,3,2,21 to 35,Female,44.76778365667253
11960,3,4,10,4,8,10,2,5,2,7,2,10,1,7,0,3,2,3,3,3,36 to 50,Female,57.34861845972957
11961,5,0,7,9,10,8,2,5,1,8,2,8,1,7,0,1,2,5,3,10,51 or more,Female,74.22104644326866
11962,5,2,4,7,8,5,6,4,1,10,4,2,4,7,2,4,2,2,2,10,51 or more,Female,63.874191651969404
11963,5,2,8,8,7,6,7,5,2,10,5,10,4,8,0,3,2,10,7,8,51 or more,Female,75.39682539682538
11964,5,0,10,10,10,10,10,5,2,10,10,10,10,8,0,0,2,10,10,10,51 or more,Female,93.88594944150498
11965,4,4,1,2,4,10,1,4,2,2,1,8,1,5,7,5,2,4,1,7,36 to 50,Female,41.122868900646665
11966,3,1,6,10,5,10,3,2,1,6,1,6,5,7,0,1,2,8,1,9,36 to 50,Male,66.60787771898883
11967,3,4,10,4,8,4,2,5,2,3,1,5,0,6,0,0,2,3,0,8,51 or more,Female,50.4997060552616
11968,3,0,10,5,10,10,2,5,1,7,2,8,4,9,0,0,2,7,6,6,21 to 35,Female,75.83774250440915
11969,4,1,3,7,5,5,7,1,2,6,5,5,10,8,0,0,2,3,6,10,21 to 35,Male,63.609641387419146
11970,3,5,1,5,8,10,8,1,2,2,3,7,1,4,10,6,2,10,6,3,36 to 50,Female,44.50323339212227
11971,5,2,8,5,7,10,10,4,1,5,5,6,6,6,8,4,2,6,5,6,21 to 35,Female,68.04820693709581
11972,3,2,3,9,10,8,6,1,1,7,4,5,1,8,0,1,2,8,1,10,51 or more,Female,66.1081716637272
11973,4,3,7,5,10,10,10,5,2,10,2,8,10,7,0,1,2,10,5,7,36 to 50,Female,75.7201646090535
11974,2,4,10,7,4,6,3,4,1,4,2,2,2,7,2,2,2,9,0,6,21 to 35,Female,55.37918871252203
11975,3,3,5,10,4,10,1,0,1,8,1,10,2,7,0,2,2,3,3,7,21 to 35,Female,59.347442680776
11976,2,3,1,7,10,4,2,5,1,7,7,2,2,7,5,0,2,2,2,6,21 to 35,Male,55.37918871252203
11977,5,2,5,3,0,5,1,0,1,7,2,4,0,10,0,0,2,1,2,10,Less than 20,Female,52.674897119341566
11978,4,3,6,3,2,7,5,3,1,7,1,3,5,7,1,8,2,10,1,5,51 or more,Male,54.93827160493826
11979,0,5,0,1,2,1,0,0,2,4,0,3,0,3,10,0,1,5,0,7,36 to 50,Female,17.225161669606116
11980,4,1,5,2,3,3,4,0,1,5,2,8,2,7,0,0,1,6,3,7,21 to 35,Male,51.23456790123455
11981,2,3,3,10,5,7,4,3,2,7,3,10,5,8,3,3,2,7,1,2,36 to 50,Female,54.90887713109933
11982,2,5,3,7,10,10,5,5,2,5,4,5,1,7,3,3,2,10,1,8,36 to 50,Female,56.55496766607876
11983,0,3,2,3,0,4,1,0,1,5,3,5,7,10,0,2,2,2,3,10,Less than 20,Female,48.236331569664905
11984,3,5,5,4,4,2,3,2,2,8,2,6,0,7,0,2,1,8,0,8,51 or more,Female,42.12228101116988
11985,2,3,4,10,10,6,1,5,2,5,1,1,2,6,6,0,2,2,2,5,36 to 50,Male,47.766019988242206
11986,2,4,1,9,3,10,1,1,2,8,1,9,6,6,0,0,1,5,2,9,21 to 35,Female,48.736037624926496
11987,3,5,3,10,10,10,10,5,2,6,3,8,3,7,0,2,1,10,3,10,36 to 50,Female,63.22751322751322
11988,2,1,5,6,10,2,5,5,1,5,3,4,5,8,0,2,2,10,3,7,51 or more,Male,66.0493827160494
11989,4,1,2,6,5,4,5,4,1,7,3,7,10,6,0,1,2,10,6,7,51 or more,Female,70.1058201058201
11990,3,1,4,10,10,5,4,5,2,7,1,6,2,8,0,0,1,10,6,10,36 to 50,Male,63.168724279835374
11991,2,5,6,8,10,8,3,5,2,1,4,3,8,9,0,2,2,10,4,3,51 or more,Female,59.05349794238681
11992,4,0,10,2,3,9,6,4,1,2,8,10,1,6,0,2,2,5,1,7,21 to 35,Male,66.78424456202234
11993,3,3,3,2,2,4,2,0,1,5,1,3,0,8,0,2,1,2,2,10,Less than 20,Male,40.50558495002938
11994,1,1,4,0,3,2,4,3,1,0,0,4,0,8,7,0,1,1,0,2,Less than 20,Male,33.06878306878306
11995,2,4,3,4,1,4,0,2,1,3,0,5,0,7,3,3,2,2,0,2,21 to 35,Male,37.06643151087596
11996,3,4,2,0,0,2,0,0,1,6,1,4,5,7,0,8,1,0,1,10,21 to 35,Male,33.50970017636684
11997,2,5,10,6,6,5,3,5,1,8,0,5,0,7,0,10,2,3,0,5,36 to 50,Female,50.55849500293944
11998,0,5,0,3,4,7,5,0,2,3,2,7,0,5,5,3,1,10,4,4,21 to 35,Male,32.569077013521444
11999,3,1,1,4,2,2,1,3,1,9,1,8,0,6,0,0,2,0,1,5,51 or more,Female,49.676660787771894
12000,1,1,6,6,3,8,4,0,2,6,3,5,0,5,0,7,2,10,8,10,36 to 50,Male,52.939447383891824
12001,0,1,1,3,0,1,1,0,1,1,2,1,1,9,10,2,1,7,0,10,21 to 35,Female,30.95238095238094
12002,1,1,10,1,2,6,2,4,1,8,1,6,1,8,0,1,2,5,2,10,21 to 35,Male,59.17107583774248
12003,2,3,1,10,6,10,7,5,2,3,2,8,1,4,0,2,1,7,2,8,51 or more,Male,52.05761316872428
12004,1,5,0,5,1,5,0,1,1,0,1,7,1,9,0,5,1,1,0,10,36 to 50,Male,34.30335097001765
12005,4,4,10,5,4,10,2,5,1,7,0,10,4,7,0,5,2,10,0,2,36 to 50,Female,62.845385067607275
12006,1,2,1,2,2,4,0,0,1,3,1,8,0,7,0,4,2,10,0,10,36 to 50,Male,45.73780129335685
12007,1,4,10,6,10,10,1,0,1,5,1,5,1,9,0,7,2,5,1,10,21 to 35,Male,55.17342739564962
12008,0,4,5,5,5,7,2,1,2,4,1,2,6,6,0,2,1,6,1,5,21 to 35,Female,37.830687830687836
12009,4,3,3,1,1,3,3,1,1,8,3,10,7,6,0,6,1,3,4,6,36 to 50,Male,47.79541446208113
12010,5,4,3,8,10,10,3,5,2,7,3,10,10,8,0,1,2,7,5,5,51 or more,Female,69.90005878894765
12011,4,2,9,4,5,4,2,3,1,10,2,9,10,8,0,0,2,4,5,10,51 or more,Female,70.84068195179304
